Actual_Label,Predicted_Cluster,Posterior_Cluster0,Posterior_Cluster1,Confidence,Uncertainty,Entropy
1,0,0.9999999999862847,1.3715143432578914e-11,0.9999999999862847,1.3715251157009334e-11,3.5480035557526047e-10
1,0,0.9999999999936655,6.33371110373804e-12,0.9999999999936655,6.334488489301293e-12,1.6772161253574226e-10
1,0,0.9999999999934239,6.575985251761752e-12,0.9999999999934239,6.576073019459727e-12,1.7396102145681404e-10
1,0,0.9999999999999982,9.356162940826706e-16,0.9999999999999982,1.7763568394002505e-15,-9.724613851328315e-13
0,0,1.0,5.89669476564515e-16,1.0,0.0,-9.837960784310832e-13
1,0,0.9999999998441726,1.558281290054729e-10,0.9999999998441726,1.5582735102270817e-10,3.672783054064493e-09
1,0,1.0,3.759824303573269e-18,1.0,0.0,-9.99985012811253e-13
0,1,1.2680846268542493e-298,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999993205879,6.794120388796399e-10,0.9999999993205879,6.794120821496108e-10,1.50196605730392e-08
0,1,3.620034593228236e-195,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999999947,5.425672264174673e-15,0.9999999999999947,5.329070518200751e-15,-8.448723235110818e-13
1,0,0.9999999999992397,7.592967690503053e-13,0.9999999999992397,7.602807272633072e-13,2.0311399384407505e-11
1,0,0.9999999999999982,2.5771222833863727e-15,0.9999999999999982,1.7763568394002505e-15,-9.271106565277451e-13
1,0,0.9999999997883862,2.1161369547151288e-10,0.9999999997883862,2.1161383756407304e-10,4.923577638693857e-09
1,0,1.0,1.0284781791844345e-25,1.0,0.0,-1.0000889005789992e-12
1,0,0.9999999999983924,1.607517138726817e-12,0.9999999999983924,1.6076029396572267e-12,4.348432308225262e-11
1,0,0.9999999999938858,6.114677589471987e-12,0.9999999999938858,6.114220241215662e-12,1.620710526874567e-10
1,0,0.999999999955886,4.411488583886271e-11,0.999999999955886,4.411404574966582e-11,1.0940104462456697e-09
1,0,0.9999999993421529,6.5784763268171e-10,0.9999999993421529,6.578471101192918e-10,1.4564093968618524e-08
1,0,0.9999999997042437,2.957556049125953e-10,0.9999999997042437,2.957563083327841e-10,6.78307597327121e-09
1,0,0.9999999999984173,1.5835842002850772e-12,0.9999999999984173,1.5827339439056232e-12,4.2835701797277346e-11
1,0,1.0,1.1553765734528442e-63,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999997584,2.421642976431526e-13,0.9999999999997584,2.4158453015843406e-13,5.880227849671656e-12
1,0,0.9999999999999982,1.8596661330974134e-15,0.9999999999999982,1.7763568394002505e-15,-9.469315246966607e-13
0,1,1.0150547831819224e-62,1.0,1.0,0.0,-1.000088900581841e-12
1,1,7.575905037476855e-21,1.0,1.0,0.0,-1.000088691251849e-12
1,0,1.0,2.681304110749366e-23,1.0,0.0,-1.0000888998409693e-12
1,0,0.9999998830196158,1.169803841639e-07,0.9999998830196158,1.169803841571948e-07,1.9841326539216934e-06
0,1,3.047713933232065e-77,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999392202,6.078027542285413e-11,0.9999999999392202,6.077982561691897e-11,1.4885683412785177e-09
0,1,6.131206383465762e-287,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999256168,7.438355046323341e-11,0.9999999999256168,7.438316629304609e-11,1.8071471184103817e-09
1,0,0.9999999999996128,3.8563331710393884e-13,0.9999999999996128,3.872457909892546e-13,9.916822095353262e-12
1,0,0.9999999997108375,2.8916190766771793e-10,0.9999999997108375,2.8916247174493037e-10,6.638326291866379e-09
1,0,0.9999999999999716,2.971821485442119e-14,0.9999999999999716,2.842170943040401e-14,-1.5139287246057346e-13
0,1,1.7053523199063346e-12,0.9999999999982947,0.9999999999982947,1.7053025658242404e-12,4.612872919061528e-11
0,1,1.2789626022638447e-37,1.0,1.0,0.0,-1.000088900581841e-12
0,1,0.00015709629575801748,0.9998429037042419,0.9998429037042419,0.0001570962957581079,0.00153303567440515
1,0,0.9999985357258314,1.4642741682882906e-06,0.9999985357258314,1.4642741685833016e-06,2.1135551212600168e-05
1,0,1.0,1.0414160931442045e-20,1.0,0.0,-1.0000886128279404e-12
1,0,0.9999999999994742,5.250872104252839e-13,0.9999999999994742,5.258016244624741e-13,1.3812794627862494e-11
1,0,0.9999999999931184,6.8800211524853036e-12,0.9999999999931184,6.88160639583657e-12,1.8178100014740845e-10
0,1,4.826886775930664e-53,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999891027809,1.0897219079889832e-08,0.9999999891027809,1.0897219127059543e-08,2.1069309613283657e-07
0,1,1.318909515263642e-261,1.0,1.0,0.0,-1.000088900581841e-12
1,0,1.0,3.4251267536265386e-17,1.0,0.0,-9.991425042584283e-13
0,1,0.0,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999990372979981,9.627020021031e-07,0.9999990372979981,9.627020018943e-07,1.4299512827553814e-05
1,0,0.9999999988930988,1.10690118787085e-09,0.9999999988930988,1.106901237335478e-09,2.39310875394213e-08
1,0,0.9999999997900044,2.0999561032578858e-10,0.9999999997900044,2.099955764833794e-10,4.887526395455066e-09
0,1,1.431681533931327e-56,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999999787,2.2134074897144763e-14,0.9999999999999787,2.1316282072803006e-14,-3.6767010168450257e-13
1,0,1.0,1.1530489175174834e-17,1.0,0.0,-9.997703015249162e-13
1,0,0.9999999999596234,4.0377645109051044e-11,0.9999999999596234,4.037659095956769e-11,1.0047366723879036e-09
1,0,0.9989738415608185,0.0010261584391816553,0.9989738415608185,0.0010261584391815237,0.00808758550540081
1,0,0.9999999999991989,8.012868040892045e-13,0.9999999999991989,8.01136934569513e-13,2.146986231129102e-11
1,0,1.0,1.3906084738604688e-21,1.0,0.0,-1.0000888621579089e-12
1,0,0.9999999999999929,5.670706464255739e-15,0.9999999999999929,7.105427357601002e-15,-8.363281292469867e-13
0,1,8.485146236759195e-52,1.0,1.0,0.0,-1.000088900581841e-12
0,1,0.0,1.0,1.0,0.0,-1.000088900581841e-12
0,1,3.8282594892445894e-11,0.9999999999617177,0.9999999999617177,3.82822662459148e-11,9.545424334739598e-10
1,0,0.9999999999995843,4.1585793198634344e-13,0.9999999999995843,4.156675004196586e-13,1.0761549267449712e-11
1,0,0.9999999748030962,2.519690358206831e-08,0.9999999748030962,2.5196903785662528e-08,4.660536539327534e-07
1,0,0.9999999217624818,7.823751885848884e-08,0.9999999217624818,7.823751824176384e-08,1.3584764478203002e-06
1,0,0.9999999997019771,2.9802210375504023e-10,0.9999999997019771,2.980229396598588e-10,6.832797786878178e-09
1,0,1.0,1.0448544371957173e-20,1.0,0.0,-1.000088611877891e-12
1,0,0.9999999898982894,1.0101710315946592e-08,0.9999999898982894,1.010171057913567e-08,1.9607786547709488e-07
1,0,1.0,1.1722606651424844e-16,1.0,0.0,-9.968498384037938e-13
1,0,0.9999999999350315,6.496879388237333e-11,0.9999999999350315,6.496847504422476e-11,1.5869565232383264e-09
1,0,0.999999999699213,3.007861943788195e-10,0.999999999699213,3.007869509019656e-10,6.893412072108658e-09
1,0,0.999689134020685,0.00031086597931502405,0.999689134020685,0.00031086597931495596,0.002821417519911092
1,0,0.999999999924043,7.595801733552859e-11,0.999999999924043,7.595701845275471e-11,1.8438491997975212e-09
0,1,3.858416785650852e-89,1.0,1.0,0.0,-1.000088900581841e-12
0,1,2.020303810978713e-78,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999974507592,2.5492415460912555e-09,0.9999999974507592,2.5492408184391024e-09,5.299028153452021e-08
0,1,0.0,1.0,1.0,0.0,-1.000088900581841e-12
0,1,2.678246641597677e-309,1.0,1.0,0.0,-1.000088900581841e-12
0,1,1.9729801299813108e-25,1.0,1.0,0.0,-1.0000889005763894e-12
1,0,0.9999999982505656,1.7494340371522492e-09,0.9999999982505656,1.7494343751423003e-09,3.702297626171767e-08
0,1,2.666855016510228e-94,1.0,1.0,0.0,-1.000088900581841e-12
0,1,3.1773400778450815e-148,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999955829377,4.41706201281108e-09,0.9999999955829377,4.417062271500072e-09,8.938957852000857e-08
1,0,0.9987703503654086,0.0012296496345913514,0.9987703503654086,0.0012296496345913788,0.009468807475820596
1,1,1.2490262134457257e-30,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.999999996624739,3.375261540738545e-09,0.999999996624739,3.375260959614934e-09,6.921378939469528e-08
1,0,0.999999176815972,8.231840282209441e-07,0.999999176815972,8.231840280537028e-07,1.23560607634729e-05
0,1,6.325897918129656e-81,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.999999002988934,9.970110659280865e-07,0.999999002988934,9.970110660395548e-07,1.4774209939534596e-05
1,0,0.9999999999996998,2.9950774475327503e-13,0.9999999999996998,3.0020430585864233e-13,7.497353528229827e-12
1,0,0.9999997711794415,2.2882055892396841e-07,0.9999997711794415,2.2882055850104166e-07,3.727559868749184e-06
1,0,0.9999900708277598,9.929172240161203e-06,0.9999900708277598,9.92917224018619e-06,0.00012431351721260887
1,0,0.9999998834622869,1.1653771260462248e-07,0.9999998834622869,1.165377131462364e-07,1.9770662202317948e-06
0,0,0.9999996481359792,3.518640207089265e-07,0.9999996481359792,3.518640208088897e-07,5.5805687101589895e-06
1,0,0.9999999972298461,2.7701535232937653e-09,0.9999999972298461,2.7701538840574358e-09,5.7352264933868245e-08
1,0,0.9999999999491163,5.088346646459822e-11,0.9999999999491163,5.0883741664620175e-11,1.2549070821879206e-09
1,0,0.986289942514119,0.013710057485880766,0.986289942514119,0.013710057485881055,0.07242665563876334
0,1,1.112974482522794e-76,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999999822,1.8431324807283892e-14,0.9999999999999822,1.7763568394002505e-14,-4.733856282347309e-13
1,0,1.0,1.0096585455660574e-36,1.0,0.0,-1.000088900581841e-12
0,1,8.304481727602624e-83,1.0,1.0,0.0,-1.000088900581841e-12
0,1,1.5870091381715588e-299,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999970015,2.997677114210791e-12,0.9999999999970015,2.9984903449076228e-12,8.06734705492818e-11
1,0,0.999999999959094,4.0906045478096806e-11,0.999999999959094,4.090594529770897e-11,1.0173801002418803e-09
1,0,0.9999999996135038,3.8649604962751963e-10,0.9999999996135038,3.864961684030277e-10,8.761374006627634e-09
1,0,0.9999999999576996,4.230035440050162e-11,0.9999999999576996,4.2300385416638164e-11,1.0507078550757278e-09
1,0,0.9999999999930402,6.960622768531748e-12,0.9999999999930402,6.959766096770181e-12,1.838490406289775e-10
1,0,0.9999999999934488,6.5518708309540995e-12,0.9999999999934488,6.551204023708124e-12,1.7333956560998102e-10
0,1,1.1038285985093461e-123,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999921769,7.823680033555378e-12,0.9999999999921769,7.823075520718703e-12,2.0596377966594015e-10
1,0,0.9999992900927202,7.099072796895765e-07,0.9999992900927202,7.099072798499861e-07,1.0760865623415964e-05
1,0,0.9999999996341362,3.658642302898411e-10,0.9999999996341362,3.658637837133938e-10,8.313640785928509e-09
1,0,0.9999999999999787,2.2020068093787993e-14,0.9999999999999787,2.1316282072803006e-14,-3.708152739502541e-13
1,0,0.9999999999953619,4.63852885345337e-12,0.9999999999953619,4.638067707674054e-12,1.237824714540511e-10
1,0,0.9999865870120213,1.3412987979123812e-05,0.9999865870120213,1.3412987978744795e-05,0.0001638970586050928
1,0,0.9978326734734837,0.0021673265265163286,0.9978326734734837,0.0021673265265163,0.01545992251347229
0,1,1.7925424065909877e-27,1.0,1.0,0.0,-1.0000889005817915e-12
1,0,0.9999999978363654,2.1636343964432645e-09,0.9999999978363654,2.1636346048126143e-09,4.532933553729355e-08
1,0,0.9999999996067879,3.932122467404957e-10,0.9999999996067879,3.932121295235902e-10,8.90688191059536e-09
1,0,0.9999999999997247,2.7615126258521304e-13,0.9999999999997247,2.753353101070388e-13,6.83824864468044e-12
1,0,0.9999999999999876,1.1562640100991139e-14,0.9999999999999876,1.2434497875801753e-14,-6.682997775411289e-13
1,0,0.9999280128529964,7.198714700321302e-05,0.9999280128529964,7.198714700362707e-05,0.0007586716025836516
0,0,0.9999576049448534,4.239505514656646e-05,0.9999576049448534,4.239505514658237e-05,0.00046924786955205645
1,0,0.9999999997167208,2.832788508710319e-10,0.9999999997167208,2.8327917789283674e-10,6.5090501729652685e-09
1,0,1.0,3.0264472822110752e-28,1.0,0.0,-1.0000889005818327e-12
0,1,0.0,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999995256967,4.743028154326245e-10,0.9999999995256967,4.743032633314215e-10,1.0655194555320244e-08
1,0,0.9999999999999964,2.280328860996117e-15,0.9999999999999964,3.552713678800501e-15,-9.335335659735665e-13
1,0,0.9999999996852296,3.147708063541396e-10,0.9999999996852296,3.147704319417244e-10,7.199698018275279e-09
1,1,2.84877351005521e-16,1.0,1.0,0.0,-9.922175296243053e-13
1,0,0.9999999999992912,7.090926343416791e-13,0.9999999999992912,7.087663789206999e-13,1.8921583894436714e-11
1,0,0.9999999003356393,9.966436069773528e-08,0.9999999003356393,9.966436065322881e-08,1.7063971298338984e-06
1,0,1.0,3.484650621525847e-29,1.0,0.0,-1.00008890058184e-12
1,0,1.0,8.560015631129873e-16,1.0,0.0,-9.764374357414404e-13
1,0,0.9999999946221809,5.377819624575271e-09,0.9999999946221809,5.3778190789444125e-09,1.077747902556534e-07
1,0,0.9999999997999431,2.000562997779015e-10,0.9999999997999431,2.00056859966935e-10,4.6658011415033626e-09
1,0,1.0,9.34969642712962e-16,1.0,0.0,-9.742556084011139e-13
1,0,0.9999999999999645,3.575911617147403e-14,0.9999999999999645,3.552713678800501e-14,2.2242747860558825e-14
0,1,1.0622819737441994e-50,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999931091396521,6.8908603479452835e-06,0.9999931091396521,6.890860347885663e-06,8.879087778619372e-05
0,1,1.4969012860943672e-58,1.0,1.0,0.0,-1.000088900581841e-12
0,1,2.5625161465957484e-121,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9996816423336083,0.0003183576663918312,0.9996816423336083,0.0003183576663916554,0.00288182958514797
0,1,0.012058201076730175,0.9879417989232699,0.9879417989232699,0.012058201076730057,0.06525846309611409
1,0,0.9999999997944133,2.0558643233018906e-10,0.9999999997944133,2.05586658807988e-10,4.789226256793539e-09
1,0,0.9999999998607443,1.392555443274471e-10,0.9999999998607443,1.3925571806794323e-10,3.2976235668121497e-09
1,0,0.9999999998482743,1.5172701759620816e-10,0.9999999998482743,1.51725743080533e-10,3.580115802171796e-09
1,0,0.9999999996827746,3.1722673230865087e-10,0.9999999996827746,3.1722535709377553e-10,7.253421086190335e-09
1,0,0.968071641091486,0.03192835890851393,0.968071641091486,0.031928358908513976,0.14138272667337268
0,1,1.5375584003051847e-21,1.0,1.0,0.0,-1.0000888580975323e-12
1,0,0.9999999999084412,9.155852782707524e-11,0.9999999999084412,9.155876057320711e-11,2.2058519259596238e-09
1,0,1.0,2.744893853370418e-24,1.0,0.0,-1.0000889005059968e-12
0,1,6.698824610339607e-23,1.0,1.0,0.0,-1.0000888987308872e-12
1,0,0.9999999997356532,2.6434696516571235e-10,0.9999999997356532,2.6434676669850887e-10,6.092192835504946e-09
0,1,2.185352886742913e-58,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999994511482196,5.488517804876308e-07,0.9999994511482196,5.488517803575732e-07,8.460788120276564e-06
1,0,0.9999990727210815,9.272789189716928e-07,0.9999990727210815,9.272789185388319e-07,1.3808118553813697e-05
0,1,5.608495762237046e-200,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999977664746,2.233525378616738e-09,0.9999999977664746,2.233525364658817e-09,4.6722646724116635e-08
0,1,7.739798529681082e-43,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999997699724,2.3002822965675417e-10,0.9999999997699724,2.3002755256129603e-10,5.333004625375337e-09
1,0,0.9999998340771303,1.6592287003235457e-07,0.9999998340771303,1.659228696659909e-07,2.756266026667151e-06
1,0,0.9999999908046409,9.195359037894812e-09,0.9999999908046409,9.19535914079006e-09,1.7934949596077107e-07
1,0,0.9999999983122176,1.6877827229724062e-09,0.9999999983122176,1.6877823583172358e-09,3.577874079477889e-08
1,0,0.9999999999999769,2.3619994279558344e-14,0.9999999999999769,2.3092638912203256e-14,-3.2490311820506674e-13
1,0,0.9999999985048955,1.4951039944276579e-09,0.9999999985048955,1.4951044846611694e-09,3.1875217874186804e-08
1,0,0.999999999923455,7.654475502044653e-11,0.999999999923455,7.654499256659619e-11,1.857519607436285e-09
1,0,1.0,1.41709051175203e-17,1.0,0.0,-9.9969734420412e-13
0,1,1.514574007639098e-197,1.0,1.0,0.0,-1.000088900581841e-12
0,1,0.0,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999070734,9.292735901743834e-11,0.9999999999070734,9.29265553395453e-11,2.2374798511937556e-09
1,0,0.9999999999827516,1.7248100301744243e-11,0.9999999999827516,1.7248424910576432e-11,4.427415355870488e-10
1,0,0.9999999994260911,5.739090894320799e-10,0.9999999994260911,5.739089203871117e-10,1.278386313229976e-08
1,1,1.4202789038422747e-28,1.0,1.0,0.0,-1.0000889005818372e-12
1,0,0.9990090108416068,0.000990989158393003,0.9990090108416068,0.0009909891583932406,0.0078449786761402
1,0,1.0,3.819184489614645e-21,1.0,0.0,-1.0000887950538737e-12
0,1,3.503163842769309e-109,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.999999999247132,7.528676329593356e-10,0.999999999247132,7.5286799017249e-10,1.6566458186133103e-08
1,0,1.0,1.0446005823486692e-17,1.0,0.0,-9.998002668834736e-13
1,0,1.0,4.215373841242395e-24,1.0,0.0,-1.0000889004653658e-12
1,0,0.9999880798355226,1.192016447737617e-05,0.9999880798355226,1.1920164477374762e-05,0.00014706232300585025
1,0,1.0,3.783911996516912e-39,1.0,0.0,-1.000088900581841e-12
1,0,0.9999998677094776,1.32290522415414e-07,0.9999998677094776,1.3229052242547112e-07,2.2275409183436945e-06
1,0,0.9999970365514156,2.963448584347333e-06,0.9999970365514156,2.96344858441433e-06,4.068564420497885e-05
1,0,0.9999963693769058,3.6306230943247064e-06,0.9999963693769058,3.630623094164065e-06,4.910818522050809e-05
1,0,0.99999999991687,8.31294659760458e-11,0.99999999991687,8.312994737025292e-11,2.0106225392827632e-09
1,0,0.9999999989019948,1.0980052754141937e-09,0.9999999989019948,1.0980052422837616e-09,2.3747602766338445e-08
0,1,5.891102419851179e-22,1.0,1.0,0.0,-1.0000888843041235e-12
1,0,0.9999999995472422,4.527579711363475e-10,0.9999999995472422,4.5275783122633584e-10,1.0192147070612402e-08
1,0,0.999999796485484,2.035145158066847e-07,0.999999796485484,2.035145160173002e-07,3.3391681985740272e-06
1,0,0.9999954262422972,4.573757702420101e-06,0.9999954262422972,4.57375770279711e-06,6.080889859877012e-05
1,0,0.9999999998513314,1.4866876348118862e-10,0.9999999998513314,1.4866863295992516e-10,3.5109421045084608e-09
1,0,0.9998069939097893,0.00019300609021064968,0.9998069939097893,0.00019300609021066784,0.0018437277907362756
1,1,7.451785698299727e-25,1.0,1.0,0.0,-1.000088900561251e-12
1,0,0.9999999867784943,1.3221505673205635e-08,0.9999999867784943,1.3221505668070677e-08,2.530764078381727e-07
0,1,2.852300519902622e-134,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999992042,7.961567039045055e-13,0.9999999999992042,7.958078640513122e-13,2.132807310984149e-11
0,1,7.503293308022289e-20,1.0,1.0,0.0,-1.0000868273452883e-12
1,0,0.9999999996621387,3.3786145646562144e-10,0.9999999996621387,3.3786129449708824e-10,7.70407557922707e-09
1,1,6.029826709590516e-08,0.9999999397017332,0.9999999397017332,6.029826682407702e-08,1.0626923943456667e-06
0,1,2.1159128933746134e-65,1.0,1.0,0.0,-1.000088900581841e-12
1,0,1.0,7.442122354106893e-19,1.0,0.0,-1.0000683372384036e-12
1,0,0.999999999998618,1.3819280055062007e-12,0.999999999998618,1.3820056210533949e-12,3.7366720168273574e-11
1,0,0.9999999995566959,4.433038482043392e-10,0.9999999995566959,4.433040601270477e-10,9.988636318112202e-09
1,0,0.9999997681034805,2.3189651979541482e-07,0.9999997681034805,2.318965195424738e-07,3.7745717354560344e-06
1,0,0.999999997840991,2.1590098059301764e-09,0.999999997840991,2.159008971602816e-09,4.5237062140577065e-08
0,1,8.111440655608547e-102,1.0,1.0,0.0,-1.000088900581841e-12
0,1,6.651197347073676e-126,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999884748241277,1.1525175872252307e-05,0.9999884748241277,1.152517587232893e-05,0.00014257761386929588
0,1,1.789204550973582e-14,0.9999999999999822,0.9999999999999822,1.7763568394002505e-14,-4.882671400536823e-13
1,0,0.9999999999978293,2.1701193360019033e-12,0.9999999999978293,2.170708057747106e-12,5.862952645565409e-11
0,1,0.0,1.0,1.0,0.0,-1.000088900581841e-12
1,0,1.0,3.9999421455666474e-36,1.0,0.0,-1.000088900581841e-12
1,0,1.0,1.7950901291458348e-18,1.0,0.0,-1.0000393004117999e-12
1,0,0.9999999716043511,2.8395649172508052e-08,0.9999999716043511,2.8395648943302376e-08,5.218256933277771e-07
1,0,0.9999999999976481,2.351907751034045e-12,0.9999999999976481,2.3518964553659316e-12,6.349282912224232e-11
1,0,0.9938664628258274,0.00613353717417258,0.9938664628258274,0.006133537174172643,0.03735882665350439
0,1,6.7211587295305995e-19,1.0,1.0,0.0,-1.0000703293344149e-12
1,0,0.9999999912152973,8.78470228980661e-09,0.9999999912152973,8.78470274301435e-09,1.7174116161196937e-07
1,0,0.9999999959546475,4.045352179963128e-09,0.9999999959546475,4.045352497428212e-09,8.222260403228256e-08
0,1,6.240180959873292e-11,0.9999999999375984,0.9999999999375984,6.24016394112914e-11,1.5266915453248082e-09
1,0,0.9999999367627324,6.323726733858382e-08,0.9999999367627324,6.323726764456694e-08,1.1114797356513221e-06
0,0,0.9691429328187631,0.03085706718123694,0.9691429328187631,0.03085706718123693,0.13770891174461503
1,0,0.9999999999985523,1.4478194298948835e-12,0.9999999999985523,1.4477308241112041e-12,3.915639770696595e-11
0,1,3.799821717790747e-68,1.0,1.0,0.0,-1.000088900581841e-12
0,1,3.889034979411274e-53,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.999999999999964,3.600994058183017e-14,0.999999999999964,3.597122599785507e-14,2.959983974841817e-14
1,0,0.9999999999999769,2.2693019348228243e-14,0.9999999999999769,2.3092638912203256e-14,-3.504741817755208e-13
1,0,1.0,4.771063343235755e-22,1.0,0.0,-1.0000888873989058e-12
0,1,0.0,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999990159,9.84571921978354e-13,0.9999999999990159,9.841016890277388e-13,2.6513911574909137e-11
1,0,0.9999998240870761,1.7591292417565143e-07,0.9999998240870761,1.759129238942947e-07,2.9119332956030923e-06
1,0,0.9999999999998703,1.2969688591079186e-13,0.9999999999998703,1.2967404927621828e-13,2.6974260904891427e-12
1,0,0.9999999999997051,2.9470665569992277e-13,0.9999999999997051,2.948752353404416e-13,7.36171410369561e-12
1,0,0.9999999994368851,5.631150584161328e-10,0.9999999994368851,5.631148880524961e-10,1.2554079668739407e-08
1,0,0.9999999984453343,1.5546665676823712e-09,0.9999999984453343,1.5546657294862598e-09,3.308442076709349e-08
1,0,0.999999999739881,2.601187304933036e-10,0.999999999739881,2.601190374207363e-10,5.998910907568608e-09
1,0,0.9999999999992291,7.702950872660007e-13,0.9999999999992291,7.709388682997087e-13,2.0614938640007513e-11
1,0,0.9999999999653877,3.461193016366949e-11,0.9999999999653877,3.461231301571388e-11,8.663179335125732e-10
1,0,0.999999998442,1.5579990810138633e-09,0.999999998442,1.557999951273814e-09,3.315200895687973e-08
1,0,0.9999999414593804,5.8540619686231043e-08,0.9999999414593804,5.854061957411005e-08,1.033447460410499e-06
0,1,1.228192924056829e-108,1.0,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999490932,5.09065010751118e-11,0.9999999999490932,5.090683430353238e-11,1.2554530851020247e-09
0,1,2.785508082672216e-147,1.0,1.0,0.0,-1.000088900581841e-12
0,1,0.0021951877233011693,0.9978048122766991,0.9978048122766991,0.002195187723300851,0.015630591207592526
1,0,0.9999999999973024,2.6975784255947427e-12,0.9999999999973024,2.6976199052342054e-12,7.270692416660955e-11
1,0,1.0,3.379793498529145e-36,1.0,0.0,-1.000088900581841e-12
1,0,0.9999999999810321,1.8969415662884434e-11,0.9999999999810321,1.8967938331115874e-11,4.853140250317216e-10
1,0,0.9999999995886188,4.113815858495571e-10,0.9999999995886188,4.113811513661858e-10,9.299955488071086e-09
1,1,1.0083681893453849e-05,0.9999899163181065,0.9999899163181065,1.008368189348019e-05,0.0001260922760509904
1,0,0.9999998625591436,1.3744085631030398e-07,0.9999998625591436,1.3744085636258063e-07,2.3090142927702596e-06
1,0,0.9999999995662066,4.3379290568387434e-10,0.9999999995662066,4.3379344560889876e-10,9.783698965486145e-09
1,0,0.9999999998936993,1.063011578220219e-10,0.9999999998936993,1.0630074598338979e-10,2.545484418487394e-09
1,0,0.999999997809633,2.1903663792664225e-09,0.999999997809633,2.1903669988887486e-09,4.586251400849386e-08
1,0,1.0,5.393833360872016e-16,1.0,0.0,-9.851854790887844e-13
1,0,0.999999999999913,8.728377588059997e-14,0.999999999999913,8.704148513061227e-14,1.4913883024125757e-12
1,0,0.9999999999999982,9.548435704718111e-16,0.9999999999999982,1.7763568394002505e-15,-9.719301521755684e-13
1,0,0.9999999999999991,1.1113275025250403e-15,0.9999999999999991,8.881784197001252e-16,-9.684948428362134e-13
1,0,1.0,1.1392792696440304e-23,1.0,0.0,-1.0000889002670465e-12
1,0,0.9999999999933369,6.663381725012215e-12,0.9999999999933369,6.6631145045903395e-12,1.7620951163880782e-10
1,0,0.9999999999558771,4.412266633159286e-11,0.9999999999558771,4.412292753386282e-11,1.0941970647216027e-09
1,0,1.0,4.582042351238149e-21,1.0,0.0,-1.000088773975332e-12
1,0,0.9999999997045155,2.954843313284385e-10,0.9999999997045155,2.9548452573635586e-10,6.77712319535726e-09
1,0,0.9999999999999991,4.639686000795151e-16,0.9999999999999991,8.881784197001252e-16,-9.863810111931547e-13
1,0,1.0,8.052871032546839e-24,1.0,0.0,-1.000088900359332e-12
1,0,1.0,5.108747492165895e-43,1.0,0.0,-1.000088900581841e-12
1,0,0.9999981636510554,1.8363489444597174e-06,0.9999981636510554,1.836348944572741e-06,2.6090348555784515e-05
1,0,0.9999999999999183,8.179918211833656e-14,0.9999999999999183,8.171241461241152e-14,1.3353869355450958e-12
1,0,0.9999999678113435,3.218865679139097e-08,0.9999999678113435,3.2188656517995184e-08,5.874941523378722e-07
1,0,1.0,9.327811747327616e-49,1.0,0.0,-1.000088900581841e-12
0,1,1.6839369198431606e-63,1.0,1.0,0.0,-1.000088900581841e-12
0,1,9.049478107732906e-260,1.0,1.0,0.0,-1.000088900581841e-12
0,1,0.0,1.0,1.0,0.0,-1.000088900581841e-12
0,1,7.647578164039499e-114,1.0,1.0,0.0,-1.000088900581841e-12
0,1,0.0001865221538152842,0.9998134778461848,0.9998134778461848,0.0001865221538152051,0.00178816312988589
0,1,3.279662579547093e-172,1.0,1.0,0.0,-1.000088900581841e-12
1,0,1.0,3.2727099417712095e-37,1.0,0.0,-1.000088900581841e-12
